/home/sunye_2/zhangchuhan/sam3_env/lib/python3.10/site-packages/mmcv/__init__.py:20: UserWarning: On January 1, 2023, MMCV will release v2.0.0, in which it will remove components related to the training process and add a data transformation module. In addition, it will rename the package names mmcv to mmcv-lite and mmcv-full to mmcv. See https://github.com/open-mmlab/mmcv/blob/master/docs/en/compatibility.md for more details.
  warnings.warn(
Using config: /home/sunye_2/zhangchuhan/git_repo/SAM-Adapter_Shadow_and_Camouflages/configs/camouflage_cod10k_vith_eval.yaml
Using checkpoint: /home/sunye_2/zhangchuhan/best_results/best_results/cod/model_epoch_best.pth
Using GPU: 0

eval:   0%|          | 0/4000 [00:00<?, ?it/s]
eval sm 0.9422 | em 0.9632 | wfm 0.9555 | mae 0.0277:   0%|          | 0/4000 [00:01<?, ?it/s]
eval sm 0.9422 | em 0.9632 | wfm 0.9555 | mae 0.0277:   0%|          | 1/4000 [00:01<1:26:24,  1.30s/it]
eval sm 0.9345 | em 0.9369 | wfm 0.9252 | mae 0.0463:   0%|          | 1/4000 [00:01<1:26:24,  1.30s/it]
eval sm 0.9345 | em 0.9369 | wfm 0.9252 | mae 0.0463:   0%|          | 2/4000 [00:01<52:57,  1.26it/s]  
eval sm 0.9407 | em 0.9468 | wfm 0.9120 | mae 0.0395:   0%|          | 2/4000 [00:02<52:57,  1.26it/s]
eval sm 0.9407 | em 0.9468 | wfm 0.9120 | mae 0.0395:   0%|          | 3/4000 [00:02<41:35,  1.60it/s]
eval sm 0.8160 | em 0.8475 | wfm 0.7702 | mae 0.0809:   0%|          | 11/4000 [00:06<29:26,  2.26it/s]
eval sm 0.8160 | em 0.8475 | wfm 0.7702 | mae 0.0809:   0%|          | 12/4000 [00:06<29:24,  2.26it/s]
eval sm 0.8271 | em 0.8565 | wfm 0.7833 | mae 0.0768:   0%|          | 12/4000 [00:06<29:24,  2.26it/s]
eval sm 0.8271 | em 0.8565 | wfm 0.7833 | mae 0.0768:   0%|          | 13/4000 [00:06<29:16,  2.27it/s]
eval sm 0.8364 | em 0.8640 | wfm 0.7951 | mae 0.0733:   0%|          | 13/4000 [00:06<29:16,  2.27it/s]
eval sm 0.8364 | em 0.8640 | wfm 0.7951 | mae 0.0733:   0%|          | 14/4000 [00:06<29:01,  2.29it/s]
eval sm 0.8445 | em 0.8716 | wfm 0.8042 | mae 0.0693:   0%|          | 14/4000 [00:07<29:01,  2.29it/s]
eval sm 0.8445 | em 0.8716 | wfm 0.8042 | mae 0.0693:   0%|          | 15/4000 [00:07<28:59,  2.29it/s]
eval sm 0.8523 | em 0.8789 | wfm 0.8115 | mae 0.0652:   0%|          | 15/4000 [00:07<28:59,  2.29it/s]
eval sm 0.8523 | em 0.8789 | wfm 0.8115 | mae 0.0652:   0%|          | 16/4000 [00:07<28:33,  2.33it/s]
eval sm 0.8517 | em 0.8817 | wfm 0.7991 | mae 0.0630:   0%|          | 16/4000 [00:08<28:33,  2.33it/s]
eval sm 0.8517 | em 0.8817 | wfm 0.7991 | mae 0.0630:   0%|          | 17/4000 [00:08<28:18,  2.35it/s]
eval sm 0.8589 | em 0.8878 | wfm 0.8089 | mae 0.0598:   0%|          | 17/4000 [00:08<28:18,  2.35it/s]
eval sm 0.8589 | em 0.8878 | wfm 0.8089 | mae 0.0598:   0%|          | 18/4000 [00:08<28:00,  2.37it/s]
eval sm 0.8618 | em 0.8918 | wfm 0.8165 | mae 0.0580:   0%|          | 18/4000 [00:09<28:00,  2.37it/s]
eval sm 0.8618 | em 0.8918 | wfm 0.8165 | mae 0.0580:   0%|          | 19/4000 [00:09<27:55,  2.38it/s]
eval sm 0.8417 | em 0.8777 | wfm 0.7767 | mae 0.0575:   0%|          | 19/4000 [00:09<27:55,  2.38it/s]
eval sm 0.8417 | em 0.8777 | wfm 0.7767 | mae 0.0575:   0%|          | 20/4000 [00:09<27:37,  2.40it/s]
eval sm 0.8479 | em 0.8820 | wfm 0.7864 | mae 0.0558:   0%|          | 20/4000 [00:09<27:37,  2.40it/s]
eval sm 0.8479 | em 0.8820 | wfm 0.7864 | mae 0.0558:   1%|          | 21/4000 [00:09<28:11,  2.35it/s]
eval sm 0.8497 | em 0.8837 | wfm 0.7933 | mae 0.0563:   1%|          | 21/4000 [00:10<28:11,  2.35it/s]
eval sm 0.8497 | em 0.8837 | wfm 0.7933 | mae 0.0563:   1%|          | 22/4000 [00:10<28:25,  2.33it/s]
eval sm 0.8534 | em 0.8852 | wfm 0.7969 | mae 0.0565:   1%|          | 22/4000 [00:10<28:25,  2.33it/s]
eval sm 0.8534 | em 0.8852 | wfm 0.7969 | mae 0.0565:   1%|          | 23/4000 [00:10<28:40,  2.31it/s]
eval sm 0.8583 | em 0.8894 | wfm 0.8040 | mae 0.0546:   1%|          | 23/4000 [00:11<28:40,  2.31it/s]
eval sm 0.8583 | em 0.8894 | wfm 0.8040 | mae 0.0546:   1%|          | 24/4000 [00:11<28:33,  2.32it/s]
eval sm 0.8620 | em 0.8915 | wfm 0.8096 | mae 0.0536:   1%|          | 24/4000 [00:11<28:33,  2.32it/s]
eval sm 0.8620 | em 0.8915 | wfm 0.8096 | mae 0.0536:   1%|          | 25/4000 [00:11<28:31,  2.32it/s]
eval sm 0.8666 | em 0.8954 | wfm 0.8155 | mae 0.0516:   1%|          | 25/4000 [00:12<28:31,  2.32it/s]
eval sm 0.8666 | em 0.8954 | wfm 0.8155 | mae 0.0516:   1%|          | 26/4000 [00:12<28:05,  2.36it/s]
eval sm 0.8705 | em 0.8986 | wfm 0.8214 | mae 0.0501:   1%|          | 26/4000 [00:12<28:05,  2.36it/s]
eval sm 0.8705 | em 0.8986 | wfm 0.8214 | mae 0.0501:   1%|          | 27/4000 [00:12<28:04,  2.36it/s]
eval sm 0.8702 | em 0.8996 | wfm 0.8142 | mae 0.0491:   1%|          | 27/4000 [00:12<28:04,  2.36it/s]
eval sm 0.8702 | em 0.8996 | wfm 0.8142 | mae 0.0491:   1%|          | 28/4000 [00:12<27:50,  2.38it/s]
eval sm 0.8737 | em 0.9022 | wfm 0.8200 | mae 0.0480:   1%|          | 28/4000 [00:13<27:50,  2.38it/s]
eval sm 0.8737 | em 0.9022 | wfm 0.8200 | mae 0.0480:   1%|          | 29/4000 [00:13<28:04,  2.36it/s]
eval sm 0.8769 | em 0.9043 | wfm 0.8253 | mae 0.0473:   1%|          | 29/4000 [00:13<28:04,  2.36it/s]
eval sm 0.8769 | em 0.9043 | wfm 0.8253 | mae 0.0473:   1%|          | 30/4000 [00:13<28:28,  2.32it/s]
eval sm 0.8737 | em 0.9019 | wfm 0.8109 | mae 0.0476:   1%|          | 30/4000 [00:14<28:28,  2.32it/s]
eval sm 0.8737 | em 0.9019 | wfm 0.8109 | mae 0.0476:   1%|          | 31/4000 [00:14<28:20,  2.33it/s]
eval sm 0.8622 | em 0.8861 | wfm 0.7880 | mae 0.0465:   1%|          | 31/4000 [00:14<28:20,  2.33it/s]
eval sm 0.8622 | em 0.8861 | wfm 0.7880 | mae 0.0465:   1%|          | 32/4000 [00:14<27:51,  2.37it/s]
eval sm 0.8539 | em 0.8801 | wfm 0.7689 | mae 0.0491:   1%|          | 32/4000 [00:14<27:51,  2.37it/s]
eval sm 0.8539 | em 0.8801 | wfm 0.7689 | mae 0.0491:   1%|          | 33/4000 [00:15<28:08,  2.35it/s]
eval sm 0.8559 | em 0.8826 | wfm 0.7733 | mae 0.0483:   1%|          | 33/4000 [00:15<28:08,  2.35it/s]
eval sm 0.8559 | em 0.8826 | wfm 0.7733 | mae 0.0483:   1%|          | 34/4000 [00:15<28:10,  2.35it/s]
eval sm 0.8561 | em 0.8821 | wfm 0.7765 | mae 0.0497:   1%|          | 34/4000 [00:15<28:10,  2.35it/s]
eval sm 0.8561 | em 0.8821 | wfm 0.7765 | mae 0.0497:   1%|          | 35/4000 [00:15<28:35,  2.31it/s]
eval sm 0.8540 | em 0.8785 | wfm 0.7619 | mae 0.0487:   1%|          | 35/4000 [00:16<28:35,  2.31it/s]
eval sm 0.8540 | em 0.8785 | wfm 0.7619 | mae 0.0487:   1%|          | 36/4000 [00:16<28:03,  2.35it/s]
eval sm 0.8452 | em 0.8681 | wfm 0.7562 | mae 0.0495:   1%|          | 36/4000 [00:16<28:03,  2.35it/s]
eval sm 0.8452 | em 0.8681 | wfm 0.7562 | mae 0.0495:   1%|          | 37/4000 [00:16<27:54,  2.37it/s]
eval sm 0.8346 | em 0.8619 | wfm 0.7377 | mae 0.0505:   1%|          | 37/4000 [00:17<27:54,  2.37it/s]
eval sm 0.8346 | em 0.8619 | wfm 0.7377 | mae 0.0505:   1%|          | 38/4000 [00:17<27:47,  2.38it/s]
eval sm 0.8324 | em 0.8610 | wfm 0.7354 | mae 0.0493:   1%|          | 38/4000 [00:17<27:47,  2.38it/s]
eval sm 0.8324 | em 0.8610 | wfm 0.7354 | mae 0.0493:   1%|          | 39/4000 [00:17<27:31,  2.40it/s]
eval sm 0.8348 | em 0.8639 | wfm 0.7405 | mae 0.0483:   1%|          | 39/4000 [00:17<27:31,  2.40it/s]
eval sm 0.8348 | em 0.8639 | wfm 0.7405 | mae 0.0483:   1%|          | 40/4000 [00:17<27:56,  2.36it/s]
eval sm 0.8383 | em 0.8669 | wfm 0.7463 | mae 0.0473:   1%|          | 40/4000 [00:18<27:56,  2.36it/s]
eval sm 0.8383 | em 0.8669 | wfm 0.7463 | mae 0.0473:   1%|          | 41/4000 [00:18<27:54,  2.36it/s]
eval sm 0.8303 | em 0.8612 | wfm 0.7314 | mae 0.0479:   1%|          | 41/4000 [00:18<27:54,  2.36it/s]
eval sm 0.8303 | em 0.8612 | wfm 0.7314 | mae 0.0479:   1%|          | 42/4000 [00:18<28:09,  2.34it/s]
eval sm 0.8314 | em 0.8635 | wfm 0.7337 | mae 0.0471:   1%|          | 42/4000 [00:19<28:09,  2.34it/s]
eval sm 0.8314 | em 0.8635 | wfm 0.7337 | mae 0.0471:   1%|          | 43/4000 [00:19<28:01,  2.35it/s]
eval sm 0.8268 | em 0.8610 | wfm 0.7224 | mae 0.0470:   1%|          | 43/4000 [00:19<28:01,  2.35it/s]
eval sm 0.8268 | em 0.8610 | wfm 0.7224 | mae 0.0470:   1%|          | 44/4000 [00:19<28:01,  2.35it/s]
eval sm 0.8292 | em 0.8637 | wfm 0.7256 | mae 0.0461:   1%|          | 44/4000 [00:20<28:01,  2.35it/s]
eval sm 0.8292 | em 0.8637 | wfm 0.7256 | mae 0.0461:   1%|          | 45/4000 [00:20<27:50,  2.37it/s]
eval sm 0.8322 | em 0.8663 | wfm 0.7309 | mae 0.0453:   1%|          | 45/4000 [00:20<27:50,  2.37it/s]
eval sm 0.8322 | em 0.8663 | wfm 0.7309 | mae 0.0453:   1%|          | 46/4000 [00:20<28:01,  2.35it/s]
eval sm 0.8337 | em 0.8689 | wfm 0.7360 | mae 0.0445:   1%|          | 46/4000 [00:20<28:01,  2.35it/s]
eval sm 0.8337 | em 0.8689 | wfm 0.7360 | mae 0.0445:   1%|          | 47/4000 [00:20<28:09,  2.34it/s]
eval sm 0.8356 | em 0.8708 | wfm 0.7375 | mae 0.0442:   1%|          | 47/4000 [00:21<28:09,  2.34it/s]
eval sm 0.8356 | em 0.8708 | wfm 0.7375 | mae 0.0442:   1%|          | 48/4000 [00:21<28:12,  2.33it/s]
eval sm 0.8348 | em 0.8732 | wfm 0.7415 | mae 0.0434:   1%|          | 48/4000 [00:21<28:12,  2.33it/s]
eval sm 0.8348 | em 0.8732 | wfm 0.7415 | mae 0.0434:   1%|          | 49/4000 [00:21<27:57,  2.36it/s]
eval sm 0.8366 | em 0.8754 | wfm 0.7431 | mae 0.0427:   1%|          | 49/4000 [00:22<27:57,  2.36it/s]
eval sm 0.8366 | em 0.8754 | wfm 0.7431 | mae 0.0427:   1%|▏         | 50/4000 [00:22<27:55,  2.36it/s]
eval sm 0.8295 | em 0.8638 | wfm 0.7287 | mae 0.0428:   1%|▏         | 50/4000 [00:22<27:55,  2.36it/s]
eval sm 0.8295 | em 0.8638 | wfm 0.7287 | mae 0.0428:   1%|▏         | 51/4000 [00:22<27:49,  2.37it/s]
eval sm 0.8228 | em 0.8547 | wfm 0.7156 | mae 0.0454:   1%|▏         | 51/4000 [00:23<27:49,  2.37it/s]
eval sm 0.8228 | em 0.8547 | wfm 0.7156 | mae 0.0454:   1%|▏         | 52/4000 [00:23<27:47,  2.37it/s]
eval sm 0.8234 | em 0.8573 | wfm 0.7195 | mae 0.0446:   1%|▏         | 52/4000 [00:23<27:47,  2.37it/s]
eval sm 0.8234 | em 0.8573 | wfm 0.7195 | mae 0.0446:   1%|▏         | 53/4000 [00:23<27:39,  2.38it/s]
eval sm 0.8253 | em 0.8596 | wfm 0.7229 | mae 0.0440:   1%|▏         | 53/4000 [00:23<27:39,  2.38it/s]
eval sm 0.8253 | em 0.8596 | wfm 0.7229 | mae 0.0440:   1%|▏         | 54/4000 [00:23<27:50,  2.36it/s]
eval sm 0.8279 | em 0.8619 | wfm 0.7268 | mae 0.0432:   1%|▏         | 54/4000 [00:24<27:50,  2.36it/s]
eval sm 0.8279 | em 0.8619 | wfm 0.7268 | mae 0.0432:   1%|▏         | 55/4000 [00:24<27:53,  2.36it/s]
eval sm 0.8298 | em 0.8641 | wfm 0.7298 | mae 0.0425:   1%|▏         | 55/4000 [00:24<27:53,  2.36it/s]
eval sm 0.8298 | em 0.8641 | wfm 0.7298 | mae 0.0425:   1%|▏         | 56/4000 [00:24<27:34,  2.38it/s]
eval sm 0.8277 | em 0.8631 | wfm 0.7233 | mae 0.0420:   1%|▏         | 56/4000 [00:25<27:34,  2.38it/s]
eval sm 0.8277 | em 0.8631 | wfm 0.7233 | mae 0.0420:   1%|▏         | 57/4000 [00:25<27:28,  2.39it/s]
eval sm 0.8267 | em 0.8643 | wfm 0.7207 | mae 0.0417:   1%|▏         | 57/4000 [00:25<27:28,  2.39it/s]
eval sm 0.8267 | em 0.8643 | wfm 0.7207 | mae 0.0417:   1%|▏         | 58/4000 [00:25<27:33,  2.38it/s]
eval sm 0.8227 | em 0.8579 | wfm 0.7176 | mae 0.0417:   1%|▏         | 58/4000 [00:25<27:33,  2.38it/s]
eval sm 0.8227 | em 0.8579 | wfm 0.7176 | mae 0.0417:   1%|▏         | 59/4000 [00:26<27:41,  2.37it/s]
eval sm 0.8211 | em 0.8559 | wfm 0.7177 | mae 0.0414:   1%|▏         | 59/4000 [00:26<27:41,  2.37it/s]
eval sm 0.8211 | em 0.8559 | wfm 0.7177 | mae 0.0414:   2%|▏         | 60/4000 [00:26<27:54,  2.35it/s]
eval sm 0.8235 | em 0.8580 | wfm 0.7218 | mae 0.0409:   2%|▏         | 60/4000 [00:26<27:54,  2.35it/s]
eval sm 0.8235 | em 0.8580 | wfm 0.7218 | mae 0.0409:   2%|▏         | 61/4000 [00:26<28:05,  2.34it/s]
eval sm 0.8217 | em 0.8553 | wfm 0.7149 | mae 0.0413:   2%|▏         | 61/4000 [00:27<28:05,  2.34it/s]
eval sm 0.8217 | em 0.8553 | wfm 0.7149 | mae 0.0413:   2%|▏         | 62/4000 [00:27<27:50,  2.36it/s]
eval sm 0.8220 | em 0.8574 | wfm 0.7174 | mae 0.0406:   2%|▏         | 62/4000 [00:27<27:50,  2.36it/s]
eval sm 0.8220 | em 0.8574 | wfm 0.7174 | mae 0.0406:   2%|▏         | 63/4000 [00:27<27:40,  2.37it/s]
eval sm 0.8207 | em 0.8576 | wfm 0.7187 | mae 0.0402:   2%|▏         | 63/4000 [00:28<27:40,  2.37it/s]
eval sm 0.8207 | em 0.8576 | wfm 0.7187 | mae 0.0402:   2%|▏         | 64/4000 [00:28<27:28,  2.39it/s]
eval sm 0.8209 | em 0.8596 | wfm 0.7225 | mae 0.0397:   2%|▏         | 64/4000 [00:28<27:28,  2.39it/s]
eval sm 0.8209 | em 0.8596 | wfm 0.7225 | mae 0.0397:   2%|▏         | 65/4000 [00:28<27:34,  2.38it/s]
eval sm 0.8230 | em 0.8615 | wfm 0.7260 | mae 0.0392:   2%|▏         | 65/4000 [00:28<27:34,  2.38it/s]
eval sm 0.8230 | em 0.8615 | wfm 0.7260 | mae 0.0392:   2%|▏         | 66/4000 [00:28<27:48,  2.36it/s]
eval sm 0.8238 | em 0.8625 | wfm 0.7280 | mae 0.0392:   2%|▏         | 66/4000 [00:29<27:48,  2.36it/s]
eval sm 0.8238 | em 0.8625 | wfm 0.7280 | mae 0.0392:   2%|▏         | 67/4000 [00:29<27:53,  2.35it/s]
eval sm 0.8252 | em 0.8639 | wfm 0.7295 | mae 0.0390:   2%|▏         | 67/4000 [00:29<27:53,  2.35it/s]
eval sm 0.8252 | em 0.8639 | wfm 0.7295 | mae 0.0390:   2%|▏         | 68/4000 [00:29<28:00,  2.34it/s]
eval sm 0.8269 | em 0.8657 | wfm 0.7321 | mae 0.0385:   2%|▏         | 68/4000 [00:30<28:00,  2.34it/s]
eval sm 0.8269 | em 0.8657 | wfm 0.7321 | mae 0.0385:   2%|▏         | 69/4000 [00:30<27:56,  2.34it/s]
eval sm 0.8268 | em 0.8675 | wfm 0.7347 | mae 0.0380:   2%|▏         | 69/4000 [00:30<27:56,  2.34it/s]
eval sm 0.8268 | em 0.8675 | wfm 0.7347 | mae 0.0380:   2%|▏         | 70/4000 [00:30<27:53,  2.35it/s]
eval sm 0.8260 | em 0.8691 | wfm 0.7363 | mae 0.0375:   2%|▏         | 70/4000 [00:31<27:53,  2.35it/s]
eval sm 0.8260 | em 0.8691 | wfm 0.7363 | mae 0.0375:   2%|▏         | 71/4000 [00:31<27:44,  2.36it/s]
eval sm 0.8224 | em 0.8660 | wfm 0.7288 | mae 0.0387:   2%|▏         | 71/4000 [00:31<27:44,  2.36it/s]
eval sm 0.8224 | em 0.8660 | wfm 0.7288 | mae 0.0387:   2%|▏         | 72/4000 [00:31<28:00,  2.34it/s]
eval sm 0.8236 | em 0.8672 | wfm 0.7311 | mae 0.0385:   2%|▏         | 72/4000 [00:31<28:00,  2.34it/s]
eval sm 0.8236 | em 0.8672 | wfm 0.7311 | mae 0.0385:   2%|▏         | 73/4000 [00:31<28:04,  2.33it/s]
eval sm 0.8224 | em 0.8660 | wfm 0.7277 | mae 0.0399:   2%|▏         | 73/4000 [00:32<28:04,  2.33it/s]
eval sm 0.8224 | em 0.8660 | wfm 0.7277 | mae 0.0399:   2%|▏         | 74/4000 [00:32<28:27,  2.30it/s]
eval sm 0.8203 | em 0.8641 | wfm 0.7283 | mae 0.0405:   2%|▏         | 74/4000 [00:32<28:27,  2.30it/s]
eval sm 0.8203 | em 0.8641 | wfm 0.7283 | mae 0.0405:   2%|▏         | 75/4000 [00:32<28:19,  2.31it/s]
eval sm 0.8224 | em 0.8657 | wfm 0.7311 | mae 0.0400:   2%|▏         | 75/4000 [00:33<28:19,  2.31it/s]
eval sm 0.8224 | em 0.8657 | wfm 0.7311 | mae 0.0400:   2%|▏         | 76/4000 [00:33<28:01,  2.33it/s]
eval sm 0.8242 | em 0.8672 | wfm 0.7331 | mae 0.0396:   2%|▏         | 76/4000 [00:33<28:01,  2.33it/s]
eval sm 0.8242 | em 0.8672 | wfm 0.7331 | mae 0.0396:   2%|▏         | 77/4000 [00:33<27:37,  2.37it/s]
eval sm 0.8260 | em 0.8686 | wfm 0.7359 | mae 0.0391:   2%|▏         | 77/4000 [00:34<27:37,  2.37it/s]
eval sm 0.8260 | em 0.8686 | wfm 0.7359 | mae 0.0391:   2%|▏         | 78/4000 [00:34<27:31,  2.37it/s]
eval sm 0.8277 | em 0.8701 | wfm 0.7380 | mae 0.0387:   2%|▏         | 78/4000 [00:34<27:31,  2.37it/s]
eval sm 0.8277 | em 0.8701 | wfm 0.7380 | mae 0.0387:   2%|▏         | 79/4000 [00:34<27:23,  2.39it/s]
eval sm 0.8294 | em 0.8715 | wfm 0.7411 | mae 0.0383:   2%|▏         | 79/4000 [00:34<27:23,  2.39it/s]
eval sm 0.8294 | em 0.8715 | wfm 0.7411 | mae 0.0383:   2%|▏         | 80/4000 [00:34<27:34,  2.37it/s]
eval sm 0.8307 | em 0.8729 | wfm 0.7439 | mae 0.0380:   2%|▏         | 80/4000 [00:35<27:34,  2.37it/s]
eval sm 0.8307 | em 0.8729 | wfm 0.7439 | mae 0.0380:   2%|▏         | 81/4000 [00:35<27:42,  2.36it/s]
eval sm 0.8283 | em 0.8692 | wfm 0.7429 | mae 0.0391:   2%|▏         | 81/4000 [00:35<27:42,  2.36it/s]
eval sm 0.8283 | em 0.8692 | wfm 0.7429 | mae 0.0391:   2%|▏         | 82/4000 [00:35<27:58,  2.33it/s]
eval sm 0.8293 | em 0.8700 | wfm 0.7453 | mae 0.0390:   2%|▏         | 82/4000 [00:36<27:58,  2.33it/s]
eval sm 0.8293 | em 0.8700 | wfm 0.7453 | mae 0.0390:   2%|▏         | 83/4000 [00:36<28:01,  2.33it/s]
eval sm 0.8306 | em 0.8711 | wfm 0.7470 | mae 0.0389:   2%|▏         | 83/4000 [00:36<28:01,  2.33it/s]
eval sm 0.8306 | em 0.8711 | wfm 0.7470 | mae 0.0389:   2%|▏         | 84/4000 [00:36<28:06,  2.32it/s]
eval sm 0.8282 | em 0.8712 | wfm 0.7425 | mae 0.0389:   2%|▏         | 84/4000 [00:37<28:06,  2.32it/s]
eval sm 0.8282 | em 0.8712 | wfm 0.7425 | mae 0.0389:   2%|▏         | 85/4000 [00:37<28:00,  2.33it/s]
eval sm 0.8293 | em 0.8720 | wfm 0.7441 | mae 0.0388:   2%|▏         | 85/4000 [00:37<28:00,  2.33it/s]
eval sm 0.8293 | em 0.8720 | wfm 0.7441 | mae 0.0388:   2%|▏         | 86/4000 [00:37<28:00,  2.33it/s]
eval sm 0.8292 | em 0.8730 | wfm 0.7460 | mae 0.0385:   2%|▏         | 86/4000 [00:37<28:00,  2.33it/s]
eval sm 0.8292 | em 0.8730 | wfm 0.7460 | mae 0.0385:   2%|▏         | 87/4000 [00:37<28:05,  2.32it/s]
eval sm 0.8306 | em 0.8743 | wfm 0.7474 | mae 0.0381:   2%|▏         | 87/4000 [00:38<28:05,  2.32it/s]
eval sm 0.8306 | em 0.8743 | wfm 0.7474 | mae 0.0381:   2%|▏         | 88/4000 [00:38<27:48,  2.34it/s]
eval sm 0.8298 | em 0.8754 | wfm 0.7483 | mae 0.0378:   2%|▏         | 88/4000 [00:38<27:48,  2.34it/s]
eval sm 0.8298 | em 0.8754 | wfm 0.7483 | mae 0.0378:   2%|▏         | 89/4000 [00:38<27:43,  2.35it/s]
eval sm 0.8280 | em 0.8751 | wfm 0.7445 | mae 0.0378:   2%|▏         | 89/4000 [00:39<27:43,  2.35it/s]
eval sm 0.8280 | em 0.8751 | wfm 0.7445 | mae 0.0378:   2%|▏         | 90/4000 [00:39<27:49,  2.34it/s]
eval sm 0.8280 | em 0.8763 | wfm 0.7465 | mae 0.0375:   2%|▏         | 90/4000 [00:39<27:49,  2.34it/s]
eval sm 0.8280 | em 0.8763 | wfm 0.7465 | mae 0.0375:   2%|▏         | 91/4000 [00:39<27:43,  2.35it/s]
eval sm 0.8276 | em 0.8770 | wfm 0.7443 | mae 0.0371:   2%|▏         | 91/4000 [00:40<27:43,  2.35it/s]
eval sm 0.8276 | em 0.8770 | wfm 0.7443 | mae 0.0371:   2%|▏         | 92/4000 [00:40<27:36,  2.36it/s]
eval sm 0.8269 | em 0.8771 | wfm 0.7457 | mae 0.0369:   2%|▏         | 92/4000 [00:40<27:36,  2.36it/s]
eval sm 0.8269 | em 0.8771 | wfm 0.7457 | mae 0.0369:   2%|▏         | 93/4000 [00:40<27:39,  2.35it/s]
eval sm 0.8259 | em 0.8774 | wfm 0.7433 | mae 0.0375:   2%|▏         | 93/4000 [00:40<27:39,  2.35it/s]
eval sm 0.8259 | em 0.8774 | wfm 0.7433 | mae 0.0375:   2%|▏         | 94/4000 [00:40<28:00,  2.32it/s]
eval sm 0.8223 | em 0.8751 | wfm 0.7363 | mae 0.0392:   2%|▏         | 94/4000 [00:41<28:00,  2.32it/s]
eval sm 0.8223 | em 0.8751 | wfm 0.7363 | mae 0.0392:   2%|▏         | 95/4000 [00:41<28:07,  2.31it/s]
